side,entry_time,entry_price,exit_time,exit_price,holding_days,exit_reason,trade_return
-1,2025-08-21,114259.37,2025-08-22,112504.03,1,hold_one_day,0.015602463307314407
1,2025-10-07,124699.14,2025-10-08,121386.85,1,hold_one_day,-0.026562252153463084
-1,2025-10-11,112857.43,2025-10-12,110845.16,1,hold_one_day,0.018153882406773514
-1,2025-10-13,115081.0,2025-10-14,115277.9,1,hold_one_day,-0.0017080463818303082
-1,2025-10-16,110822.56,2025-10-17,108257.68,1,hold_one_day,0.02369236067131686
-1,2025-10-18,106450.35,2025-10-19,107225.18,1,hold_one_day,-0.007226194444252654
-1,2025-11-05,101485.45,2025-11-06,103881.88,1,hold_one_day,-0.023068796983651163
-1,2025-11-06,103881.88,2025-11-07,101347.77,1,hold_one_day,0.025004102211622525
-1,2025-11-11,106002.75,2025-11-12,103040.87,1,hold_one_day,0.028744710715272515
-1,2025-11-13,101627.66,2025-11-14,99697.85,1,hold_one_day,0.019356585924370506
-1,2025-11-14,99697.85,2025-11-15,94543.82,1,hold_one_day,0.05451472132181667
-1,2025-11-19,92872.79,2025-11-20,91538.1,1,hold_one_day,0.014580704646480314
-1,2025-11-20,91538.1,2025-11-21,86568.06,1,hold_one_day,0.05741193691992175
-1,2025-11-25,88282.84,2025-11-26,87348.94,1,hold_one_day,0.010691600836827408
-1,2025-12-18,86242.79,2025-12-19,85490.04,1,hold_one_day,0.008805119286410479
-1,2025-12-25,87616.43,2025-12-26,87180.58,1,hold_one_day,0.004999393213488412
1,2026-01-07,93741.52,2026-01-08,91335.55,1,hold_one_day,-0.02566600157539589
1,2026-01-15,96895.57,2026-01-16,95608.17,1,hold_one_day,-0.01328646913372833
-1,2026-01-22,89345.61,2026-01-23,89481.89,1,hold_one_day,-0.0015229897356884292
