,0
35,0.022106524523780147
36,-0.013543561754598699
40,0.008376367258976058
41,-0.00705872862213619
43,0.009638362274972057
44,0.006666666666666599
46,0.03579155122025268
47,-0.028911689263466434
62,0.10628955576416432
74,-0.015271459797955966
79,0.027781913468123753
84,0.010968638961841304
94,0.007071155232655002
97,0.014889480147359802
98,0.06297229219143574
99,-0.007748815165876777
100,-0.009358735615718872
102,-0.04538481767180924
108,0.017138092207763744
109,-0.002308472309119569
120,0.019037913704055387
132,-0.00017803890149992174
135,-0.004268250249367833
144,-0.011994750656167952
156,-0.056802168021680144
158,-0.0330884255187045
160,0.004754741309837107
162,-0.01800069438880425
170,-0.015931933765576556
187,-0.016055565342124378
188,-0.022116551502092685
189,0.0030778924918810624
191,-0.008743037054977032
193,0.02492330376465557
194,-0.004536474720128858
195,-0.009490291262135964
196,0.001177912930599323
197,-0.004235656526761611
198,-0.003522814417177944
207,-0.001658574107014088
211,0.006612643374131366
212,-0.007214797598295464
223,-0.005743852653564918
234,-0.009313953231123162
235,0.013175819022309465
236,0.021194944972541263
237,-0.0033669306973431734
238,0.013794746302271621
239,-0.04975007476395943
253,-0.0035056578655423554
262,-0.015126784523782133
263,0.0017211314174422343
264,0.0077118490292142905
265,-0.013968907178783851
266,-0.0033819583793655017
267,-0.009191011235955004
268,-0.010821884254826442
276,0.059324550009278276
279,0.01973833208480702
280,-0.014873887873768421
281,0.010082636037627823
282,-0.013270239687275032
283,0.007940644981929479
284,0.05935388222314164
298,0.0032481718944727955
303,-0.04968893884579484
304,-0.0070345474441144695
305,-0.038509872336021767
306,0.06181072799934517
307,-0.030440850224691562
308,0.01618058697387348
335,0.030521691070455992
336,0.11196646442214897
344,-0.012001700806602233
346,0.0004464570444542293
347,0.0035742095252684347
348,0.023819386025219935
349,0.007852177831049079
356,-0.008468841988216846
360,-0.004934403249675645
362,-0.008481249341619979
375,0.0004771114891977124
376,-0.026004879850820783
380,-0.0035001811853667686
386,0.008487808119061913
387,0.002323769307142287
388,-0.011988258662176232
389,0.00034825300684715454
390,0.0025436686665892827
391,-0.012089437342539755
393,0.0012992617830778208
394,-0.0023489040584347975
407,-0.008906197285823203
412,-0.0033167832195106772
423,0.004496597652230427
428,0.016674689159774436
429,-0.07252017900978891
442,-0.04028589696748264
458,0.025129240123518137
467,-0.00422449489875365
468,0.01009362385200574
469,-0.00140784733591226
471,-0.0013090478686964557
476,0.011350878789947672
477,0.04007485332730609
478,0.03240508749142168
479,0.06715589918315645
480,-0.024105951591647745
481,0.0010708077944743266
482,0.007287496658873183
483,0.031561765267670294
484,0.05310610902058621
486,-0.011120483693849104
487,0.00930632502998674
488,0.02674716673923183
489,0.01836001360818118
491,0.09467529540333608
506,-0.015763305002839845
507,0.006561290133164754
517,0.0067713554456283465
526,0.000452676556905951
527,-0.06143398539067102
542,0.0016135305609541462
543,-0.027424789560272167
545,0.012888384524011531
546,-0.003207161264526026
547,0.030208287001175727
549,0.020271653527687228
550,-0.015191207321269884
551,0.0050081186606873995
552,0.0072243184671936245
553,-0.03817617643387616
574,-0.0026086908523748065
575,0.003117286093600069
576,0.0013836746565613067
577,-0.03980195347984794
582,0.008202037173801968
585,-0.007484474588207224
586,0.02169803013367755
587,0.0008840475318203644
589,-0.005447575368861424
590,-0.03322761548860653
606,0.00423591013515523
607,0.011013671612952747
608,0.040280232667884164
632,0.0474709061924492
633,0.022279347550497097
646,-0.04315890378194087
658,-0.051035105219464194
659,0.028253923977691997
660,-0.016613184827251493
661,0.0036710726348605505
662,0.04432601571151085
663,0.026089481171225115
664,0.03459983776855324
667,0.006418225056750604
673,-0.005330228207876431
674,0.0037548084004261906
675,0.03953338388187655
676,-0.020340130804468393
680,-0.033657959821234984
681,0.017437881751861006
683,0.1108239622893773
686,-0.03590462108786041
687,0.020362215688286
688,-0.27085818464563727
689,0.0729560999910247
690,-0.06257963142762013
691,0.02612747718795283
692,-0.0001991945218788871
693,0.07184976333876647
694,0.014778565374009567
695,-0.05617723049925116
696,-0.04479042755623541
697,0.0318448042124202
703,-0.024410676817383514
704,-0.1388057036179009
705,0.008983639707859647
706,-0.05254366049246184
707,-0.008415701154929955
711,-0.05880203219595592
713,-0.06501279188017262
714,0.03854238416721256
730,-0.03447852358884518
743,0.07256137327828727
746,0.003508522135792669
751,0.06401546184102735
754,0.030884532373150364
755,-0.06843732558448568
757,-0.08218021579771007
758,0.004071756610139365
763,0.019269928099151845
788,0.0064744606238655855
808,0.01697054097893369
811,-0.027010109551558692
813,-0.016368674509296133
814,0.027216364591326703
826,0.005988544773955828
839,-0.009378893522942189
840,-0.06618014631232838
841,-0.07053019658555393
842,-0.052280051877787725
854,-0.09985031286119872
855,-0.02554212413226198
856,-0.0028175500189404623
858,-0.01017165572131673
872,-0.10685901993095115
873,0.09766101873804078
879,-0.02711252408190923
880,-0.02119809330737521
881,0.04097881291382044
882,0.10349722342145196
884,0.10920217597355941
889,0.11889665820195594
891,0.08575340567541079
893,0.015167371543470143
896,0.04158556789110002
897,-0.11361906313621706
898,-0.05758105102486977
899,-0.015855939431119292
900,-0.09033514751095062
901,0.06316160633359946
902,-0.0717965313611677
903,-0.006294169240230296
904,0.06852324942866139
905,0.059948629114150886
906,-0.03295455325484187
907,0.04478614534280578
910,-0.02398514862284462
912,-0.05801599927816237
914,-0.037381526355814376
915,-0.0035141878943023563
916,0.006297491695860691
917,0.06070914797512339
918,0.07500277788930831
919,0.061999920752037974
920,0.005403972199230611
921,0.050242470379008974
923,0.04411515213970507
924,-0.003292230287147202
927,-0.0007671811180194332
928,0.048828347801406546
929,-0.04249570966568639
930,-0.04933517969200718
931,-0.03572684317688135
932,0.0016507171258605124
933,0.020279228490067802
935,0.04313808013239129
936,0.009437903854797258
937,0.03671517328446294
938,0.04351590223668311
946,0.08401749162258598
947,0.002859901618206706
949,-0.042884603389715226
950,-0.01832141613969962
951,0.0355158151024797
952,-0.008031759560059193
953,-0.016624844884701062
954,-0.1410373836589256
955,0.00414144682328621
956,-0.01487312060621293
957,-0.044381088411656666
958,0.0369414481978263
959,0.020075702191688083
960,-0.034707911509398004
961,-0.013051991827082832
964,0.014097459247256139
965,-0.01686995337200048
968,-0.04728106841519453
969,0.038366160886040834
971,-0.006355536837776343
972,0.016294356252670394
974,-0.015652749252208942
975,-0.055766471272755025
976,0.0041614620558825255
977,-0.012464346657334424
978,0.0205262626664261
979,0.025809550923494684
980,0.019460826263539066
981,-0.013708411925577701
982,0.031132132756635178
983,0.06725161936108903
984,-0.0075433702180423
985,-0.02552244555787797
986,0.0024716856119426645
987,0.022886499614815037
988,0.015562929727198194
989,0.03363485885992412
990,-0.02196322961084518
991,0.000266772687818273
992,-0.034567983711421224
993,0.014746934630893715
994,0.04871591470121783
995,0.06075693719276898
996,-0.00991407799074695
997,0.015028441816001048
998,0.01740639665818622
999,-0.001258687998450858
1000,0.032316660027306376
1001,-0.05017744493367271
1002,0.011179391838136099
1003,-0.015001818330328875
1004,-0.0032252227710543035
1005,-0.016870957919939533
1006,-0.009318499233932354
1007,0.028341405327808156
1008,-0.016101863390500792
1009,-0.005541569320170359
1010,-0.004121340305983212
1016,0.03812961749393051
1018,0.037466223531959275
1020,0.006117688414164935
1021,-0.04067607171957177
1022,-0.004174047809314185
1023,-0.0033020904207086144
1024,0.005912808001139469
1025,0.09795462225153051
1026,-0.01800100388231063
1027,0.0031517827081021244
1028,-0.01592084260649873
1032,-0.06013125358455795
1034,0.0060332887843932426
1036,0.016501858533678804
1037,-0.012443928520635472
1038,0.007915466073291522
1039,-0.009762070119367028
1040,-0.024078774736481456
1043,0.054361506928508385
1048,-0.015359960571994069
1049,-0.059453012440054964
1051,-0.008157927023274114
1055,0.0005399863433097618
1056,-0.04331574385255266
1057,-0.08829293436865093
1066,0.008896590615767308
1067,0.01592156240803233
1071,0.031134767830386822
1072,0.065192228101152
1073,-0.04141886548549922
1074,0.06259243057797403
1075,-0.01644713644625595
1076,-0.012186843018554105
1077,0.00948241144542028
1078,0.009025760867522492
1079,-0.012181016614255968
1080,-0.007230666351382586
1081,-0.042598491344669975
1082,0.028419937017573726
1083,-0.014130037002398899
1084,0.03490478428191823
1107,-0.005132483059089532
1109,0.0005014261114463237
1111,0.0024198043398874214
1112,0.02865613676162082
1113,-0.009772344906570751
1114,-0.006720477635208999
1115,-0.01215145646528204
1137,-0.006078085299547675
1138,-0.0009743802206871877
1139,0.0024324196767019357
1140,-0.04155718115757412
1142,0.002585052765739171
1148,0.0021444870064840638
1156,-0.005486203360693276
1157,-0.005809857409907249
1160,-0.014144716584582495
1172,0.010872671015017321
1173,0.0019384924287700889
1174,-0.010488083911940782
1175,0.14798985177492752
1178,0.06139841433260307
1185,-0.005415432858639102
1189,0.06530855047589335
1194,0.0059031457786882235
1213,0.05740817691686084
1222,0.006681664541713372
1223,-0.06425015044792004
1224,0.008628593700699794
1225,0.0029784753352033455
1226,-0.0018187781015610582
1227,0.09426599331435348
1233,-0.007265472461639444
1235,0.008386357642094167
1236,-0.02053093250510485
1238,0.0009157204810962272
1239,-0.012596159222473702
1240,0.006134724821862947
1241,-0.004702270442459522
1243,0.001277010097435971
1247,-0.012829080427842143
1248,0.00734328149754937
1249,-0.007486880193066092
1251,0.015487518098199038
1253,-0.005775452348119492
1254,0.018477066935088327
1255,0.0018879920142840234
1286,0.0045984274942462156
1288,-0.0028100830558743795
1347,0.032428440555648974
1394,0.09946710482539367
1435,-0.028731431558360887
1444,0.02780222323995174
1451,0.0005546183019103923
1456,0.018131120658745004
1493,-0.018078749625720536
1494,0.009790007689568503
1495,0.0011691580100962051
1496,0.03568114605677963
1497,-0.044040230869971886
1498,0.0032211703880079545
1528,-0.015292839414216775
1540,0.006126683178251713
1541,0.0050104134868194095
1542,0.05779476477554868
1543,0.04340591342255662
1546,-0.03157567436572273
1547,-0.005078655123003539
1548,-0.050508036686283564
1591,0.028661393148486702
1642,0.020696930360656562
1645,0.01829326754601135
1654,-0.3905574108276959
1655,0.1632857256380802
1656,0.08195347101600581
1657,0.0351316911712356
1658,-0.057900465792188105
1659,0.05704948414782818
1660,0.014926149560496427
1661,0.1419873371801179
1662,0.002954545087311411
1663,-0.0017809155750186934
1665,0.11680756443317253
1666,-0.04202284382230559
1667,0.011108849360382145
1668,0.00907913256295556
1669,0.05576439270104616
1670,-0.01894634046858945
1672,0.08979990924103975
1674,0.03685516687509671
1675,0.02045193231515574
1680,0.01859578031015785
1682,-0.009377764190912963
1689,0.07446798871304705
1690,0.01187075363971235
1696,0.05188425625759008
1705,0.017238958137153926
1710,0.09211208000161575
1716,0.05633053840615476
1717,0.05040169648097148
1746,0.021183021967988047
1750,-0.010191921210678467
1766,0.015544471972964935
1771,0.00957689305731424
1773,0.021490671715901022
1785,-0.025165523887058505
1788,-0.0065586916315056865
1830,0.02939993093472837
1835,0.010204230256412927
1836,-0.011975856102921068
1844,-0.0010389032616400229
1846,-0.01446655753504511
1850,0.050200124461100115
1871,0.0065980126357299
1872,-0.015872436573795445
1873,0.0033227774429793744
1876,0.01392222449459446
1877,0.07435987909671815
1878,0.01391308217771603
1879,-0.0035455026385762256
1880,0.014486126027750679
1881,-0.006512420484844683
1882,0.0022201802365431345
1883,0.04538747998860049
1885,0.013663630576137065
1887,0.01743452406716539
1888,-0.0022958541291135948
1889,-0.014439621714811834
1897,-0.0018793155218429503
1898,0.025557637503794917
1906,0.0015778586801611372
1909,-0.014861216921713827
1910,-0.0027191846974041756
1911,0.04267710545957493
1927,-0.01620951210534416
1934,0.06850228273841541
1941,0.02139711342869144
1942,0.041332902844827935
1943,0.0706826716876594
1945,0.03023375750466606
1947,0.055469881014686084
1949,0.014760670996063041
1950,0.09581939770897496
1953,0.06274946240527379
1958,-0.051584723429618284
1959,-0.0710415429752036
1960,-0.039833449072065985
1961,0.09889400751050026
1963,-0.060686336918405304
1964,-0.02071553895557321
1965,-0.005181382403183665
1966,0.022439434624289545
1967,-0.019643045656098646
1969,-0.1314358795050119
1976,0.09977019065104531
1990,0.06988529641388452
1994,-0.014735505565207307
1995,0.025646037049981363
1996,0.06102073072765046
1997,-0.010755800408760452
1998,0.08506409834200834
1999,-0.0004689370305103191
2000,0.027912676472344522
2001,-0.057962003418180696
2002,-0.09669677076438465
2003,0.01688381266115524
2004,-0.053387850449671204
2005,-0.015611308572220262
2010,0.039058607787221256
2011,-0.040312379962727296
2012,0.008273599949456312
2020,0.06861766078975218
2025,-0.021981767440913513
2026,0.007753491248253308
2027,0.0012031065688844489
2028,-0.012398414171337357
2029,-0.05740319507934899
2032,-0.018297281402077203
2046,0.03821710365040887
2053,0.004300027006439278
2088,0.10451573047405338
2116,-0.006800364227935618
2117,0.05964877171145466
2129,0.023923358678304862
2150,-0.07857024906005905
2179,0.04672145586434451
2242,-0.05783832523619825
2256,0.02362819065220656
2263,-0.001651027340981881
2281,-0.009053760278074696
2282,0.015018411662575337
2290,0.0022063794226088174
