,ic
143,0.0967741935483871
144,0.07363737486095662
145,0.024249165739710785
146,0.030033370411568408
147,0.04827586206896552
148,0.053170189098998885
149,0.07897664071190211
150,0.13014460511679646
151,0.1946607341490545
152,0.29521690767519465
153,0.3121245828698554
154,0.37708565072302563
155,0.4042269187986652
156,0.4700778642936596
157,0.5323692992213571
158,0.5769273592269154
159,0.48726221238216155
160,0.4812548700377239
161,0.49571699049655515
162,0.5039492744500437
163,0.5689175694343319
164,0.5593503205154128
165,0.5482256124701579
166,0.5727636990933199
167,0.5591900449967026
168,0.5171339691891513
169,0.5803293423602868
170,0.5149087799929845
171,0.474187817703133
172,0.4617267582045993
173,0.45927905008881587
174,0.48308857448780007
175,0.4906542177547669
176,0.4341344121721317
177,0.4652870609184661
178,0.43190922297596496
179,0.4412550175998653
180,0.41900312563819786
181,0.37805964442872975
182,0.3444592875666119
183,0.32020472532839445
184,0.2830125726712828
185,0.2609856507416783
186,0.25208588430547446
187,0.2307007786429366
188,0.09810901001112346
189,0.11368186874304784
190,0.05583982202447163
191,0.06918798665183537
192,0.14527252502780869
193,0.0825361512791991
194,0.15372636262513903
195,0.14927697441601778
196,0.1835372636262514
197,0.2004449388209121
198,0.2587319243604005
199,0.19510567296996661
200,0.22402669632925473
201,0.2520578420467186
202,0.31790878754171303
203,0.27608453837597335
204,0.27608453837597335
205,0.2654060066740823
206,0.2360400444938821
207,0.15372636262513903
208,0.13592880978865407
209,0.1114571746384872
210,0.14171301446051168
211,0.09232480533926585
212,0.08075639599555061
213,0.07408231368186874
214,0.12258064516129033
215,0.12703003337041155
216,-0.01579532814238042
217,-0.08832035595105672
218,0.007341490545050056
219,-0.04338153503893215
220,-0.00689655172413793
221,0.053170189098998885
222,0.046496106785317015
223,0.17997775305895441
224,0.19777530589543937
225,0.11190211345939934
226,0.1096774193548387
227,0.15194660734149054
228,0.1239154616240267
229,0.21067853170189096
230,0.24048943270300333
231,0.16307007786429364
232,0.13592880978865407
233,0.09810901001112346
234,0.08031145717463849
235,-0.011345939933259176
236,-0.021579532814238044
237,0.05939933259176862
238,0.06473859844271414
239,0.08876529477196884
240,0.16173526140155728
241,0.16173526140155728
242,0.06829810901001113
243,0.09410456062291435
244,0.07363737486095662
245,-0.018020022246941044
246,-0.0371523915461624
247,0.009566184649610678
248,0.011790878754171301
249,0.038042269187986644
250,0.08342602892102337
251,0.05850945494994438
252,0.06607341490545049
253,0.0024471635150166847
254,0.03626251390433815
255,0.10389321468298107
256,0.11101223581757509
257,0.07675194660734148
258,0.15639599555061176
259,0.15061179087875418
260,0.03270300333704116
261,0.05139043381535039
262,0.07230255839822024
263,0.05583982202447163
264,0.11056729699666296
265,0.1221357063403782
266,0.06963292547274749
267,0.07764182424916574
268,0.15906562847608455
269,0.14126807563959956
270,0.10255839822024472
271,0.06963292547274749
272,0.1835372636262514
273,0.11101223581757509
274,0.028698553948832032
275,0.0135706340378198
276,0.11724137931034483
277,0.07675194660734148
278,0.09410456062291435
279,0.05494994438264739
280,0.014015572858731925
281,0.00867630700778643
282,-0.07942157953281423
283,-0.1421579532814238
284,-0.21334816462736375
285,-0.19555061179087874
286,-0.2200222469410456
287,-0.14571746384872078
288,-0.17864293659621802
289,-0.1897664071190211
290,-0.07363737486095662
291,-0.1421579532814238
292,-0.2186874304783092
293,-0.27697441601779754
294,-0.30945494994438266
295,-0.2854282536151279
296,-0.21290322580645163
297,-0.2088987764182425
298,-0.22269187986651834
299,-0.18620689655172412
300,-0.15061179087875418
301,-0.071412680756396
302,-0.03670745272525028
303,-0.03759733036707453
304,0.026918798665183537
305,0.06251390433815351
306,0.12080088987764183
307,0.21913236929922134
308,0.2729699666295884
309,0.2987764182424916
310,0.32013348164627364
311,0.27341490545050057
312,0.29343715239154616
313,0.2004449388209121
314,0.17908787541713014
315,0.20177975528364847
316,0.17374860956618463
317,0.2636262513904338
318,0.2551724137931034
319,0.2053392658509455
320,0.1635150166852058
321,0.15283648498331479
322,0.18175750834260287
323,0.22180200222469412
324,0.2636262513904338
325,0.182202447163515
