,0
38,0.022517576143274765
43,-0.028394893763874607
44,-0.012295791738417439
48,-0.004592685949789788
55,0.006626416612537822
78,-0.02787908107943049
90,-0.039277253630499276
91,0.05104524329328397
106,-0.007080239017721368
110,0.037194467980027346
116,0.016984107665522385
119,-0.009256755973476194
130,0.08503163324892637
136,0.05486984930187089
142,0.04970340858572997
146,0.0007901146632046663
148,0.003639474056595704
150,0.0023695217787018663
153,0.007833617042367402
154,0.008302500609921104
155,0.009215641599451319
157,0.08191274590216069
158,0.035724844041392645
159,0.047532624382776056
160,-0.009783798576902258
166,0.06774021149190323
167,-0.0030629562729280746
169,-0.00707004694643909
171,-0.007991826564926696
174,0.004319833034712284
176,0.021972346716671476
177,0.0020771574340123777
178,0.06447139873994545
187,0.026323706110430445
188,0.018761420405302376
190,0.004014227525777958
225,0.006450704102386462
241,0.008125684295824609
243,-0.021855311492459117
255,0.029537920152818087
264,0.0008507479070734014
290,0.001716008724289786
291,0.01870167655725863
295,-0.017354889432448006
299,-0.00874957499326201
300,0.003965901330301946
301,0.01059629179732402
302,0.025429362993735216
311,0.02794153925251941
318,0.05427466814364745
319,-0.017602912667789794
321,0.010578499740153235
322,-0.035608102399411035
323,-0.009687625642924358
325,0.045225447465651825
335,-0.019724821565596184
358,-0.01327841923010531
362,0.010985145086608306
