,ic
143,0.22135706340378197
144,0.15283648498331479
145,0.12791991101223582
146,0.07853170189098999
147,0.08164627363737487
148,0.08476084538375972
149,0.07675194660734148
150,0.064293659621802
151,0.08565072302558399
152,0.0896551724137931
153,0.07007786429365963
154,0.060289210233592884
155,0.05850945494994438
156,0.1635150166852058
157,0.207119021134594
158,0.26585094549499444
159,0.3886540600667408
160,0.33704115684093433
161,0.2832035595105673
162,0.32725250278086765
163,0.39443826473859844
164,0.4518353726362625
165,0.4505005561735262
166,0.41579532814238046
167,0.3414905450500556
168,0.28809788654060065
169,0.29076751946607343
170,0.2422691879866518
171,0.26140155728587317
172,0.2253615127919911
173,0.1839822024471635
174,0.2387096774193548
175,0.21557285873192436
176,0.14126807563959956
177,0.19021134593993325
178,0.10433815350389322
179,-0.0006674082313681868
180,0.04293659621802002
181,-0.0843159065628476
182,-0.09410456062291435
183,-0.10255839822024472
184,-0.12836484983314794
185,-0.2520578420467186
186,-0.1657397107897664
187,-0.2360400444938821
188,-0.27900767777499114
189,-0.2687729463733567
190,-0.3310713114267837
191,-0.2883524325330052
192,-0.1942374024701493
193,-0.1762153754368365
194,-0.07920792128221438
195,0.05606852854808434
196,0.09344754758014057
197,0.16264323162162558
198,0.06741573075424427
199,-0.03715652487115113
200,0.004227389057196835
201,0.05339859861722318
202,0.12303927098051842
203,0.06786071907605445
204,-0.0006674824827152898
205,0.06719323659333917
206,0.019134497837838306
207,-0.06318834169704743
208,-0.002002447448145869
209,-0.04427141268075639
210,-0.12124582869855395
211,-0.1568409343715239
212,-0.1875417130144605
213,-0.20845383759733035
214,-0.1911012235817575
215,-0.23559510567296996
216,-0.3325917686318131
217,-0.44249165739710794
218,-0.35973303670745277
219,-0.4126807563959955
220,-0.4313681868743047
221,-0.42869855394883205
222,-0.3931034482758621
223,-0.26896551724137935
224,-0.2516129032258065
225,-0.29343715239154616
226,-0.2418242491657397
227,-0.1870967741935484
228,-0.1835372636262514
229,-0.09766407119021134
230,-0.055394883203559515
231,-0.04827586206896552
232,-0.028698553948832032
233,-0.05094549499443826
234,-0.04204671857619577
235,-0.14927697441601778
236,-0.1421579532814238
237,-0.10745272525027807
238,-0.11635150166852058
239,-0.060289210233592884
240,0.03314794215795328
241,0.07541713014460512
242,0.0037819799777530586
243,0.019799777530589546
244,0.0460511679644049
245,-0.05406006674082313
246,-0.13103448275862067
247,-0.11946607341490545
248,-0.13726362625139044
249,-0.10211345939933258
250,-0.03225806451612903
251,-0.03314794215795328
252,0.021579532814238044
253,-0.11501668520578419
254,-0.05272525027808676
255,0.004226918798665183
256,-0.01268075639599555
257,-0.046496106785317015
258,0.06295884315906564
259,0.011345939933259176
260,-0.03626251390433815
261,-0.0135706340378198
262,-0.001557285873192436
263,-0.006006674082313682
264,0.041156840934371525
265,0.064293659621802
266,0.022914349276974413
267,0.064293659621802
268,0.11724137931034483
269,0.1132369299221357
270,0.012235817575083427
271,0.01668520578420467
272,0.07363737486095662
273,0.04916573971078977
274,-0.014905450500556172
275,-0.0020022246941045607
276,0.021134593993325918
277,0.1296996662958843
278,0.11501668520578419
279,0.035817575083426034
280,0.033592880978865404
281,0.03314794215795328
282,0.035817575083426034
283,0.11768631813125695
284,0.058954393770856504
285,-0.06162402669632924
286,0.00689655172413793
287,-0.040711902113459396
288,-0.160845383759733
289,-0.15194660734149054
290,-0.13815350389321468
291,-0.07942157953281423
292,-0.11590656284760845
293,-0.17864293659621802
294,-0.11101223581757509
295,-0.15506117908787542
296,-0.1474972191323693
297,-0.08565072302558399
298,-0.05761957730812013
299,-0.05583982202447163
300,-0.028698553948832032
301,0.006006674082313682
302,0.01935483870967742
303,0.024249165739710785
304,0.06740823136818688
305,0.03759733036707453
306,0.10923248053392658
307,0.13281423804226916
308,0.2053392658509455
309,0.31078976640711903
310,0.28809788654060065
311,0.3161290322580645
312,0.31345939933259176
313,0.2520578420467186
314,0.16974416017797553
315,0.2654060066740823
316,0.28587319243604004
317,0.23559510567296996
318,0.21201334816462733
319,0.27252502780867627
320,0.26807563959955505
321,0.25294771968854285
322,0.2387096774193548
323,0.2707452725250278
324,0.18531701890989988
325,0.1292547274749722
326,0.08209121245828699
327,0.09810901001112346
328,0.11946607341490545
329,0.14126807563959956
330,0.09054505005561733
331,0.033592880978865404
332,-0.00689655172413793
333,0.064293659621802
334,0.03492769744160178
335,-0.034037819799777526
336,-0.006006674082313682
337,-0.0843159065628476
338,-0.20088987764182425
339,-0.23292547274749723
340,-0.2569521690767519
341,-0.24271412680756396
342,-0.23381535038932147
343,-0.21557285873192436
344,-0.16662958843159065
345,-0.24048943270300333
346,-0.22358175750834258
347,-0.18665183537263624
348,-0.14883203559510566
349,-0.15550611790878754
350,-0.13014460511679646
351,-0.28231368186874306
352,-0.30945494994438266
353,-0.31345939933259176
354,-0.2587319243604005
355,-0.4220244716351501
356,-0.332146829810901
357,-0.37085650723025576
358,-0.3263626251390434
359,-0.36952169076751945
360,-0.2654060066740823
361,-0.2983314794215795
362,-0.2863181312569522
363,-0.289432703003337
364,-0.36240266963292544
365,-0.32013348164627364
366,-0.2983314794215795
367,-0.36017797552836484
368,-0.35884315906562847
369,-0.3724137931034482
