,0
31,0.0027682402974673614
45,0.008298929702946767
46,-0.002962746458571419
47,0.01480049580266396
48,-0.0005517288967352707
49,0.009548248222566391
50,-0.024078434974895813
59,-0.005007333946169479
67,0.004592685949789788
68,0.00847697636726541
69,0.002147767389072186
70,0.04788955072142631
71,0.10330603954003337
72,-0.0073197585002792165
73,0.027247706078215694
74,-0.03354833973989646
75,0.0412848596292581
76,-0.004975362109651216
77,-0.007799797578180168
78,0.006626416612537822
79,0.020633302694574862
82,0.006047702299986746
83,-0.012302527412724196
129,0.01994368291777371
153,0.017866186686846697
156,0.03407840810485108
158,0.0007270881846411781
170,0.0013583589028310916
174,-0.0031344064810931993
177,0.03153887525263965
184,-0.011507146213821873
185,-0.038658342284199954
192,-0.009265052603791846
193,0.030623962381797543
195,-0.004774974231507967
198,0.01540505726230168
199,-0.04970340858572997
200,0.029740410636409975
209,0.021232852853436346
212,-0.03151509923852047
215,-0.008302500609921104
216,0.004182964790328758
219,0.035690403807380866
221,0.035724844041392645
234,0.0030629562729280746
235,0.0030654149368960493
236,0.00707004694643909
237,2.8517071110956138e-05
250,-0.0030032588718520437
251,0.017966717797592402
252,-0.006644470096640931
264,-0.039320153887774656
291,0.0021119463087504453
296,-0.007353211895405609
316,0.006450704102386462
338,0.008125684295824609
340,-0.021855311492459117
387,0.005624307141569473
388,-0.011234128626133488
401,-0.026563775820747426
407,-0.001716008724289786
408,0.01870167655725863
410,0.023146731134887966
415,0.019989744350348948
418,-0.00874957499326201
423,0.025429362993735216
424,0.01565317762122842
426,-0.004300932428282334
431,0.02438692869247261
436,0.02794153925251941
438,0.01898725209258978
439,0.05169650097770406
446,-0.017602912667789794
447,-0.004620941207689744
448,0.024716264391603016
466,-0.005418706043510024
473,0.008719221630005047
487,-0.013266764799403363
493,-0.025668561806977408
508,-0.0015407584099542682
